key,name,side_effects
623025,Agalsidase beta Injection,"['cough, sore throat, runny nose, or other signs of infection', 'fatigue', 'back pain', 'ringing in the ears', 'hearing loss', 'repeatedly picking or scratching skin', 'anxiety', 'depression', 'hot flashes', 'falling']"
624002,Zilucoplan Injection,"['pain, bruising or redness at the site of injection', 'diarrheadark or thickened patches of skin', 'cough, fever, difficulty breathing or any signs of an infection']"
625117,Tropicamide Ophthalmic,"['stinging in the eye', 'headache', 'dry mouth', 'nausea, vomiting', 'changes in behavior or mental confusion (usually in children)', 'difficulty breathing (usually in children)']"
624073,Faricimab-svoa Injection,"['feeling like something is in your eye', 'teary eyes', 'eye redness or pain', 'eye sensitivity to light', 'blurred vision', 'decrease or changes in vision', 'seeing ""floaters"" or small specks', 'bleeding in or around the eye', 'chest pain', 'shortness of breath', 'slow or difficult speech', 'weakness or numbness of an arm or leg', 'hives, rash, itching, or skin redness']"
618014,Netarsudil Ophthalmic,"['burning, stinging, or eye pain after instilling the medication', 'discoloration of the eye', 'eye pain', 'changes in vision (blurriness, difficulty seeing)', 'eye sensitivity to light', 'teary eyes', 'eye or eye lid redness']"
616020,Uridine Triacetate,"['vomiting', 'nausea', 'diarrhea']"
614005,Mifepristone (Korlym),"['headache', 'vomiting', 'dry mouth', 'diarrhea', 'constipation', 'joint or muscle pain', 'swelling of the hands, feet, ankles, or lower legs', 'rash', 'itching', 'nausea', 'loss of appetite', 'dizziness or lightheadedness', 'unusual tiredness or weakness', 'nervousness or irritability', 'shakiness', 'sweating', 'muscle weakness, aches, or cramps', 'rapid, irregular, or pounding heartbeats', 'unexpected vaginal bleeding or spotting', 'shortness of breath']"
600042,Mifepristone (Mifeprex),"['vaginal bleeding or spotting', 'cramps, pelvic pain', 'vaginal burning, itching, or discharge', 'headache']"
617003,Bezlotoxumab Injection,"['nausea', 'fever', 'shortness of breath or trouble breathing', 'swelling of the ankles, feet, leg, or stomach']"
682509,Scopolamine Transdermal Patch,"['disorientation', 'dry mouth', 'drowsiness', 'dilated pupils', 'dizziness', 'sweating', 'sore throat', 'rash', 'redness', 'eye pain, redness, or discomfort; blurred vision; seeing halos or colored images', 'agitation', 'seeing things or hearing voices that do not exist (hallucinating)', 'confusion', 'believing things that are not true', 'not trusting others or feeling that others want to hurt you', 'difficulty speaking', 'seizure', 'painful or difficulty urinating', 'stomach pain, nausea, or vomiting']"
624053,Sotatercept-csrk Injection,"['headache', 'nose bleeds', 'rash or redness on the skin', 'tiny blood vessels that look like pink or red lines on the skin (spider veins)', 'bruising easily', 'diarrhea', 'dizziness', 'vomiting blood or your vomit looks like coffee-grounds', 'pink or brown urine', 'red or black stools that look like tar', 'coughing up blood or blood clots', 'dizziness or feeling weak', 'persistent abdominal cramps', 'severe back pain', 'heavy menstrual bleeding']"
622040,Treprostinil,"['headache', 'diarrhea', 'nausea', 'vomiting', 'flushing', 'jaw pain', 'pain in arms or legs', 'stomach pain']"
614017,Iron Sucrose Injection,"['constipation', 'arm, leg, or back pain', 'muscle cramps', 'loss of energy', 'changes in taste', 'ear pain', 'fever', 'pain, redness, or swelling in the joints, especially the big toe', 'soreness, redness, or burning at the injection site', 'chest pain']"
625002,Cosibelimab-ipdl Injection,"['muscle or bone pain', 'feeling tired or weak', 'nausea', 'constipation', 'swelling of arms, hands, feet, or lower legs', 'headache', 'cough, irregular heartbeat, chest pain, or shortness of breath', 'diarrhea; stools that are black, tarry, sticky, or have blood or mucus; or abdominal pain or tenderness', 'yellow eyes or skin, severe nausea or vomiting, dark urine, loss of appetite, unusual bleeding or bruising, or pain or discomfort in right upper stomach area', 'rash; blistering or peeling skin; itching; swollen lymph nodes; fever or flu-like symptoms; or painful sores or ulcers in mouth or nose, throat, or genital area', 'decreased urine amount, swelling in your ankles, blood in urine, or loss of appetite', ""headaches that won't go away or unusual headaches, feeling more hungry or thirsty than usual, increased sweating, extreme tiredness; frequent urination, or weight changes"", 'double vision, blurry vision, eye sensitivity to light, eye pain, or changes in vision', 'feeling cold, deepening of voice or hoarseness, hair loss, irritability; dizziness or fainting, fast heartbeat, forgetfulness, or changes in sexual desire', 'confusion, sleepiness, memory problems, changes in mood or behavior, stiff neck, balance problems, or tingling or numbness of arms or legs', 'persistent muscle pain or weakness or muscle cramps']"
613019,Teduglutide Injection,"['skin problems at the site of injection', 'hives', 'rash', 'itching', 'red spots on the skin', 'headache', 'gas', 'changes in appetite', 'difficulty falling asleep or staying asleep', 'runny nose', 'sneezing', 'cough', 'flu-like symptoms', 'pain, swelling, or tenderness in the abdomen (stomach area)', 'swelling and blockage at the stoma opening (in patients who have a stoma)', 'fever', 'chills', 'change in your stools', 'difficulty having a bowel movement or passing gas', 'nausea', 'vomiting', 'dark urine', 'yellowing of the skin or eyes', 'swelling of the feet or ankles', 'rapid weight gain', 'difficulty breathing']"
610010,Golimumab Injection,"['redness, itching, bruising, pain, or swelling in the place where golimumab was injected', 'dizziness', 'chest pain, shortness of breath, sudden weight gain, or swelling of the ankles or lower legs', 'vision changes, weakness in arms or legs, or numbness or tingling in any part of the body', 'red scaly patches or pus-filled bumps on the skin', 'new or changing skin lesions or skin growths or bumps', 'loss of appetite, vomiting, yellowing of the skin or eyes, or pain in the upper right part of the stomach', 'easy bruising or bleeding', 'pale skin', 'rash on the cheeks or other part of the body; sensitivity to the sun; new muscle or joint pain; tiredness; chest pain; shortness of breath; or swelling of the feet ankles, or legs', 'hives; itching; swelling of the eyes, face, lips, tongue, mouth, or throat; or difficulty breathing or swallowing']"
611013,Ustekinumab Injection,"['headache', 'runny, stuffed nose, or sneezing', 'tiredness', 'redness or irritation at the injection site', 'nausea', 'vomiting', 'diarrhea', 'joint pain', 'sudden severe headache, confusion, vision changes, or seizures', 'rash; itching; hives; swelling of the face, eyelids, tongue, or throat; feeling faint; tightness in the chest or throat; shortness of breath or difficulty breathing', ""shortness of breath or cough that doesn't go away"", 'new or worsening skin lesions']"
604021,Ciclopirox Topical,"['redness at the place where you applied ciclopirox', 'irritation, itching, burning, blistering, swelling, or oozing at the place where you applied ciclopirox', 'pain at the affected nail(s) or surrounding area', 'discoloration or change in shape of nail(s)', 'ingrown nail(s)']"
682821,Thiotepa Injection,"['nausea', 'vomiting', 'loss of appetite', 'stomach pain', 'unusual tiredness or weakness', 'dizziness', 'headache', 'blurry vision', 'sore or red eyes', 'hair loss', 'pain in the place where the medication was injected', 'hives', 'rash', 'itching', 'difficulty breathing or swallowing', 'frequent, urgent, or painful urination', 'blood in the urine']"
681039,Lithium,"['restlessness', 'fine hand movements that are difficult to control', 'mild thirst', 'loss of appetite', 'stomach pain', 'gas', 'indigestion', 'weight gain or loss', 'dry mouth', 'excessive saliva in the mouth', 'change in the ability to taste food', 'swollen lips', 'acne', 'hair loss', 'unusual discomfort in cold temperatures', 'constipation', 'depression', 'joint or muscle pain', 'paleness', 'thin, brittle fingernails or hair', 'itching', 'rash', 'unusual tiredness or weakness', 'excessive thirst', 'frequent urination', 'slow, jerky movements', 'movements that are unusual or difficult to control', 'blackouts', 'seizures', 'fainting', 'dizziness or lightheadedness', 'fast, slow, irregular, or pounding heartbeat', 'shortness of breath', 'chest tightness', 'confusion', 'hallucinations (seeing things or hearing voices that do not exist)', 'crossed eyes', 'painful, cold, or discolored fingers and toes', 'headache', 'pounding noises inside the head', 'swelling of the feet, ankles, or lower legs', 'drowsiness', 'shaking of a part of your body that you cannot control', 'muscle weakness, stiffness, twitching, or tightness', 'loss of coordination', 'diarrhea', 'vomiting', 'slurred speech', 'giddiness', 'ringing in the ears', 'blurred vision']"
624026,Tislelizumab-jsgr injection,"['tiredness', 'fever', 'muscle, bone and joint pain', 'weight loss', 'nausea', 'vomiting', 'decreased appetite', 'cough, chest pain, or shortness of breath', 'diarrhea; severe stomach pain or tenderness; or, black, tarry or sticky stools', 'yellowing of the skin or whites of the eyes, nausea or vomiting, pain on the right side of your abdomen, dark urine, or bruising easily', 'headaches that do not go way, sensitivity to light, feeling like your heart is racing, sweating more than usual, exhaustion, unexpected changes in weight, increase in hunger or thirst, increased urgency or need to urinate, hair loss, feeling cold, constipation, dizziness or fainting, or changes in mood or behavior', 'decrease in the amount of urine or blood in your urine, ankle swelling, loss of appetite', 'rash; itching; blistering or peeling skin; sores or ulcers in your mouth, throat, nose, or genital area; swollen lymph nodes; or fever or flu-like symptoms', 'irregular heartbeat, chest pain, shortness of breath or swelling of ankles', 'confusion, sleepiness, memory problems, changes in mood or behavior, stiff neck, balance problems, tingling or numbness of arms or legs', 'double vision, blurry vision, sensitivity to light, eye pain or changes in eyesight', 'persistent or severe muscle pain, weakness']"
624066,Motixafortide Injection,"['back pain', 'numbess, tingling, prickling or burning feeling of the skin', 'nausea', 'itching; flushing; redness or rash of skin; swelling of tongue, lips, or face; feeling faint; swelling or tightness in throat; difficulty breathing or shortness of breath', 'pain, redness, bruising, mass, swelling or itching at site of injection']"
689011,Metronidazole,"['vomiting', 'nausea', 'diarrhea', 'constipation', 'upset stomach', 'stomach cramps', 'loss of appetite', 'headache', 'dry mouth', 'sharp, unpleasant metallic taste', 'furry tongue; mouth or tongue irritation', 'numbness, pain, burning, or tingling in your hands or feet', 'seizures', 'rash', 'itching', 'hives', 'peeling or blistering skin', 'flushing', 'stuffy nose, fever, sore throat, or other signs of infection', 'dizziness', 'difficulty speaking', 'problems with coordination', 'confusion']"
621029,Vitamin E (Alpha-Tocopherol),['unusual bleeding or bruising']
682301,Digoxin,"['dizziness or lightheadedness', 'drowsiness', 'vision changes (blurred or yellow)', 'rash', 'irregular heartbeat', 'upset stomach', 'vomiting', 'diarrhea', 'loss of appetite', 'swelling of the feet or hands', 'unusual weight gain', 'difficulty breathing']"
